order_id,customer_id,employee_id,order_date,ship_date,order_status,payment_method,order_total
O12733,C0042,E103,2024-04-12,2024-04-13,Delivered,Bank Transfer,7570.21
O12734,C0082,E107,2025-04-13,2025-04-14,Cancelled,UPI,0.0
O12735,C0048,E107,2024-07-23,2024-07-24,Delivered,UPI,1592.89
O12736,C0142,E102,2025-09-18,2025-09-23,Delivered,Cash,8.65
O12737,C0106,E108,2025-11-06,2025-11-10,Delivered,UPI,147.05
O12738,C0030,E106,2025-12-27,2025-12-28,Returned,Credit Terms,8770.1
O12739,C0097,,2025-08-07,2025-08-10,Delivered,UPI,1203.09
O12740,C0061,E108,2025-07-01,2025-07-05,Delivered,UPI,1220.6
O12741,C0024,E104,2024-06-07,2024-06-08,Delivered,Cheque,12501.9
O12742,C0137,E105,2024-09-07,2024-09-09,Delivered,Cash,264.52
O12743,C0012,E101,2024-12-01,2024-12-05,Delivered,UPI,4045.46
O12744,C0093,E108,2025-07-18,2025-07-21,Cancelled,UPI,0.0
O12745,C0041,E109,2025-10-28,2025-11-02,Delivered,UPI,2937.89
O12746,C0107,E107,2024-05-22,2024-05-23,Delivered,Bank Transfer,593.56
O12747,C0013,E107,2025-11-02,2025-11-04,Delivered,Bank Transfer,9598.2
O12748,C0042,E104,2025-05-26,2025-05-27,Delivered,Bank Transfer,24239.19
O12749,C0025,E109,2025-04-04,2025-04-06,Delivered,UPI,7485.81
O12750,C0070,E100,2024-05-29,2024-06-01,Delivered,Bank Transfer,1429.12
O12751,C0145,E108,2024-02-17,2024-02-20,Delivered,Cash,1777.64
O12752,C0080,,2025-02-28,2025-03-01,Delivered,Cash,147.98
O12753,C0067,E105,2025-04-29,2025-05-04,Delivered,UPI,1940.49
O12754,C0037,E106,2024-06-04,2024-06-06,Cancelled,Cash,0.0
O12755,C0003,E109,2025-02-17,2025-02-18,Delivered,Bank Transfer,5495.05
O12756,C0019,E102,2025-09-20,2025-09-24,Delivered,UPI,14253.75
O12757,C0124,E109,2025-09-07,2025-09-09,Delivered,UPI,141.54
O12758,C0019,E108,2025-11-05,2025-11-06,Delivered,Credit Terms,19913.62
O12759,C0001,E103,2024-09-26,2024-10-01,Returned,Credit Terms,10991.69
O12760,C0013,E109,2024-08-26,2024-08-27,Delivered,Credit Terms,17406.12
O12761,C0026,E107,2025-06-28,2025-06-30,Delivered,Credit Terms,5035.75
O12762,C0091,E109,2024-11-08,2024-11-09,Delivered,Cash,147.9
O12763,C0055,E102,2024-03-16,2024-03-21,Delivered,UPI,1376.5
O12764,C0091,E102,2024-07-26,2024-07-28,Delivered,UPI,334.48
O12765,C0108,E102,2024-10-31,2024-11-05,Cancelled,UPI,0.0
O12766,C0067,E100,2024-08-04,2024-08-05,Delivered,Cheque,391.91
O12767,C0027,E102,2024-09-05,2024-09-08,Delivered,UPI,16548.7
O12768,C0090,E101,2024-08-05,2024-08-06,Delivered,Cheque,247.6
O12769,C0085,E107,2024-02-05,2024-02-08,Delivered,Cash,1856.56
O12770,C0150,E102,2025-04-20,2025-04-25,Delivered,Cash,153.12
O12771,C0024,E105,2025-03-25,2025-03-28,Delivered,Credit Terms,12956.12
O12772,C0042,E100,2025-04-30,2025-05-02,Delivered,Bank Transfer,8899.04
O12773,C0015,E101,2024-05-24,2024-05-28,Cancelled,Bank Transfer,0.0
O12774,C0054,E109,2024-08-06,2024-08-11,Delivered,Cash,448.26
O12775,C0101,E104,2025-04-09,2025-04-10,Delivered,Cash,518.89
O12776,C0008,E107,2025-03-27,2025-03-29,Delivered,Bank Transfer,11496.33
O12777,C0008,E100,2025-01-05,2025-01-10,Delivered,Bank Transfer,3049.31
O12778,C0047,E100,2024-09-16,2024-09-18,Delivered,UPI,724.7
O12779,C0121,E104,2025-10-27,2025-11-01,Delivered,UPI,170.19
O12780,C0004,E107,2024-09-10,2024-09-15,Delivered,UPI,3275.89
O12781,C0124,E108,2024-11-24,2024-11-28,Delivered,UPI,1441.57
O12782,C0046,E102,2025-05-15,2025-05-19,Delivered,UPI,696.72
O12783,C0068,E103,2025-02-06,2025-02-09,Delivered,UPI,1621.92
O12784,C0044,E104,2024-09-14,2024-09-18,Delivered,Cheque,10369.97
O12785,C0062,E100,2024-11-11,2024-11-15,Delivered,Cash,2190.91
O12786,C0084,E108,2025-08-05,2025-08-07,Delivered,Cash,738.69
O12787,C0145,E108,2024-07-22,2024-07-27,Delivered,Cash,315.69
O12788,C0116,E107,2024-04-23,2024-04-27,Delivered,UPI,976.7
O12789,C0034,E105,2024-08-21,2024-08-25,Delivered,Bank Transfer,7095.49
O12790,C0009,E106,2025-09-16,2025-09-18,Delivered,UPI,2127.89
O12791,C0123,E101,2024-03-17,2024-03-20,Delivered,UPI,1401.64
O12792,C0147,E105,2025-12-23,2025-12-28,Delivered,Cheque,3136.48
O12793,C0103,E103,2025-02-04,2025-02-07,Delivered,Cash,308.17
O12794,C0036,E105,2025-12-17,2025-12-18,Delivered,Cash,6638.99
O12795,C0011,E100,2025-11-13,2025-11-14,Returned,Cash,18035.98
O12796,C0025,E106,2024-11-22,2024-11-23,Delivered,Bank Transfer,16510.87
O12797,C0029,E108,2024-05-28,2024-06-01,Delivered,UPI,10029.77
O12798,C0016,E101,2024-05-07,2024-05-09,Returned,Bank Transfer,3537.69
O12799,C0111,E105,2024-06-23,2024-06-27,Delivered,Cash,311.58
O12800,C0065,E107,2025-06-04,2025-06-05,Delivered,UPI,663.32
O12801,C0002,E106,2024-07-18,2024-07-22,Delivered,Bank Transfer,9818.76
O12802,C0080,E108,2024-09-11,2024-09-16,Delivered,Cheque,150.92
O12803,C0131,E103,2024-11-20,2024-11-24,Delivered,UPI,430.81
O12804,C0146,E101,2025-10-27,2025-10-29,Delivered,Cash,1218.3
O12805,C0126,E109,2024-05-22,2024-05-23,Delivered,Cash,203.92
O12806,C0096,E106,2024-01-05,2024-01-08,Delivered,UPI,642.6
O12807,C0059,E109,2024-02-21,2024-02-23,Delivered,UPI,197.78
O12808,C0013,E109,2025-10-21,2025-10-26,Delivered,Bank Transfer,19975.59
O12809,C0104,E103,2025-04-26,2025-04-27,Returned,UPI,576.35
O12810,C0137,E109,2024-07-18,2024-07-20,Returned,Cash,701.91
O12811,C0035,E108,2024-05-15,2024-05-18,Delivered,Credit Terms,17095.78
O12812,C0061,E100,2024-08-05,2024-08-10,Delivered,UPI,166.15
O12813,C0049,E109,2024-04-06,2024-04-09,Delivered,Cash,163.23
O12814,C0038,E105,2025-11-15,2025-11-16,Returned,Bank Transfer,5096.06
O12815,C0128,E107,2025-07-27,2025-08-01,Delivered,Cash,223.24
O12816,C0124,E105,2024-11-29,2024-12-03,Delivered,UPI,676.7
O12817,C0073,E102,2025-09-25,2025-09-26,Delivered,Cash,497.7
O12818,C0125,E109,2024-06-28,2024-06-30,Delivered,Cash,490.67
O12819,C0124,E103,2025-06-08,2025-06-11,Delivered,UPI,29.45
O12820,C0049,E109,2025-09-20,2025-09-23,Delivered,UPI,415.59
O12821,C0042,E105,2024-09-20,2024-09-23,Delivered,UPI,8029.35
O12822,C0092,E108,2025-07-04,2025-07-05,Delivered,Cash,165.12
O12823,C0137,E104,2024-08-06,2024-08-09,Delivered,UPI,329.28
O12824,C0019,E107,2024-08-09,2024-08-10,Delivered,Cash,6281.9
O12825,C0094,E100,2024-04-02,2024-04-03,Returned,UPI,319.06
O12826,C0062,E106,2024-11-14,2024-11-17,Delivered,Cash,2748.11
O12827,C0077,E108,2025-06-16,2025-06-21,Delivered,UPI,886.14
O12828,C0075,E107,2025-11-14,2025-11-16,Cancelled,Cash,0.0
O12829,C0035,E100,2025-03-30,2025-04-02,Delivered,Bank Transfer,24744.1
O12830,C0118,E100,2025-09-24,2025-09-26,Delivered,Cash,187.36
O12831,C0128,E104,2025-08-30,2025-09-01,Delivered,Cash,1568.56
O12832,C0019,E104,2024-05-12,2024-05-14,Delivered,Credit Terms,7414.96
O12833,C0060,E105,2024-12-18,2024-12-19,Delivered,Cash,106.32
O12834,C0100,E109,2024-04-08,2024-04-11,Delivered,UPI,241.41
O12835,C0046,E104,2025-05-18,2025-05-21,Delivered,Cash,162.65
O12836,C0093,E109,2025-11-20,2025-11-24,Returned,UPI,2142.0
O12837,C0058,E101,2024-04-20,2024-04-23,Delivered,UPI,2011.04
O12838,C0009,E100,2025-06-19,2025-06-24,Delivered,UPI,8176.21
O12839,C0124,E103,2025-04-17,2025-04-18,Delivered,Cash,730.09
O12840,C0047,E105,2025-03-13,2025-03-16,Returned,UPI,364.05
O12841,C0021,E106,2024-10-12,2024-10-13,Delivered,Credit Terms,3055.39
O12842,C0135,E106,2024-09-19,2024-09-20,Delivered,Cash,101.83
O12843,C0095,E107,2024-02-09,2024-02-12,Delivered,UPI,199.88
O12844,C0001,E106,2024-06-09,2024-06-14,Delivered,Bank Transfer,6735.41
O12845,C0125,E106,2024-01-14,2024-01-18,Delivered,Cheque,1110.46
O12846,C0100,E107,2025-03-11,2025-03-16,Delivered,Cash,1336.67
O12847,C0089,E108,2024-04-01,2024-04-05,Delivered,UPI,237.3
O12848,C0103,E106,2025-09-30,2025-10-01,Delivered,UPI,808.29
O12849,C0113,E100,2025-01-19,2025-01-22,Returned,UPI,86.94
O12850,C0005,E109,2025-05-29,2025-06-01,Delivered,Bank Transfer,3501.51
O12851,C0052,E102,2024-10-25,2024-10-30,Delivered,Bank Transfer,701.19
O12852,C0131,E102,2025-02-21,2025-02-24,Delivered,Cash,186.51
O12853,C0039,E104,2025-11-15,2025-11-19,Returned,Bank Transfer,18698.86
O12854,C0040,E103,2024-03-12,2024-03-16,Delivered,Credit Terms,13610.91
O12855,C0048,E103,2024-07-01,2024-07-05,Returned,UPI,1313.12
O12856,C0052,E103,2025-07-24,2025-07-28,Returned,Bank Transfer,530.49
O12857,C0048,E101,2024-03-26,2024-03-30,Delivered,Cash,316.4
O12858,C0028,E106,2024-03-06,2024-03-11,Delivered,Bank Transfer,7735.47
O12859,C0022,E100,2024-09-23,2024-09-27,Delivered,Bank Transfer,20167.64
O12860,C0131,E105,2024-03-20,2024-03-21,Delivered,Bank Transfer,455.6
O12861,C0116,E103,2025-03-14,2025-03-17,Delivered,UPI,99.36
O12862,C0077,E103,2024-06-14,2024-06-17,Delivered,UPI,146.12
O12863,C0094,E106,2025-10-15,2025-10-17,Delivered,UPI,759.18
O12864,C0034,E106,2025-07-27,2025-07-30,Delivered,UPI,8925.36
O12865,C0078,E106,2025-05-29,2025-05-31,Delivered,UPI,813.22
O12866,C0124,E104,2025-04-08,2025-04-10,Delivered,UPI,1326.88
O12867,C0077,E105,2025-09-24,2025-09-29,Delivered,UPI,748.07
O12868,C0080,E103,2024-06-12,2024-06-14,Delivered,UPI,1898.53
O12869,C0017,E104,2025-09-30,2025-10-05,Delivered,Cheque,9766.63
O12870,C0096,E100,2025-08-01,2025-08-06,Delivered,UPI,349.76
O12871,C0091,E101,2025-06-28,2025-06-29,Delivered,Cash,237.3
O12872,C0071,E102,2025-02-21,2025-02-26,Delivered,Cash,202.65
O12873,C0103,E109,2024-06-26,2024-06-29,Delivered,UPI,494.89
O12874,C0141,E100,2024-11-03,2024-11-05,Delivered,Cash,26.6
O12875,C0061,E100,2025-08-05,2025-08-08,Returned,UPI,1001.36
O12876,C0078,E109,2024-01-28,2024-01-29,Returned,UPI,460.33
O12877,C0096,E103,2025-07-26,2025-07-29,Delivered,UPI,225.19
O12878,C0099,E105,2024-06-23,2024-06-27,Delivered,Cash,1358.12
O12879,C0033,E102,2024-04-24,2024-04-25,Delivered,Credit Terms,9219.75
O12880,C0150,E103,2024-04-07,2024-04-10,Delivered,UPI,16.76
O12881,C0113,E109,2024-01-24,2024-01-26,Delivered,Cash,1071.66
O12882,C0134,E104,2025-01-20,2025-01-22,Returned,Cheque,75.85
O12883,C0145,E106,2024-06-09,2024-06-12,Delivered,UPI,298.08
O12884,C0148,E102,2025-12-21,2025-12-24,Delivered,Cash,927.27
O12885,C0081,E109,2025-03-05,2025-03-08,Cancelled,Cash,0.0
O12886,C0029,E105,2024-04-21,2024-04-24,Delivered,UPI,11837.86
O12887,C0126,E107,2025-05-22,2025-05-26,Delivered,UPI,573.63
O12888,C0013,E107,2025-10-17,2025-10-22,Delivered,UPI,6951.44
O12889,C0094,E109,2025-06-26,2025-07-01,Delivered,UPI,270.32
O12890,C0081,E104,2024-03-06,2024-03-11,Delivered,Cash,850.11
O12891,C0020,E106,2025-10-15,2025-10-19,Delivered,Bank Transfer,4093.42
O12892,C0145,E107,2025-08-05,2025-08-09,Delivered,Cash,207.36
O12893,C0100,E102,2024-05-03,2024-05-05,Delivered,UPI,691.21
O12894,C0131,E102,2024-02-14,2024-02-18,Delivered,Cash,1358.08
O12895,C0103,E104,2025-02-18,2025-02-22,Delivered,Cash,76.13
O12896,C0075,E109,2024-05-02,2024-05-03,Delivered,UPI,188.67
O12897,C0048,E107,2025-09-07,2025-09-09,Delivered,Cash,266.21
O12898,C0123,E105,2024-09-21,2024-09-23,Delivered,Cash,859.53
O12899,C0122,E101,2025-10-27,2025-11-01,Delivered,Cash,2371.25
O12900,C0088,E106,2025-02-25,2025-03-01,Delivered,UPI,606.44
O12901,C0011,E100,2024-05-18,2024-05-20,Cancelled,Credit Terms,0.0
O12902,C0091,E106,2024-04-22,2024-04-26,Delivered,UPI,179.64
O12903,C0149,E106,2025-03-07,2025-03-11,Delivered,UPI,6.86
O12904,C0098,E106,2025-07-08,2025-07-10,Delivered,UPI,1320.34
O12905,C0085,E102,2025-07-25,2025-07-29,Delivered,UPI,949.29
O12906,C0148,E100,2024-07-20,2024-07-23,Delivered,UPI,554.68
O12907,C0025,E104,2024-05-31,2024-06-02,Delivered,Credit Terms,11313.97
O12908,C0080,E107,2024-01-15,2024-01-16,Delivered,Cash,578.52
O12909,C0080,E101,2025-05-16,2025-05-17,Cancelled,Cash,0.0
O12910,C0057,E109,2024-03-07,2024-03-12,Delivered,Cash,636.93
O12911,C0084,E103,2024-11-01,2024-11-02,Delivered,UPI,2646.42
O12912,C0022,E101,2025-03-28,2025-03-29,Delivered,Credit Terms,8122.53
O12913,C0003,E101,2025-11-12,2025-11-15,Delivered,Cash,6776.42
O12914,C0001,E100,2024-08-20,2024-08-23,Delivered,Credit Terms,18035.23
O12915,C0128,E103,2024-06-29,2024-07-04,Delivered,UPI,1275.48
O12916,C0011,E107,2025-05-01,2025-05-04,Delivered,Bank Transfer,5690.79
O12917,C0124,E105,2025-04-09,2025-04-11,Cancelled,Cash,0.0
O12918,C0069,E102,2024-09-05,2024-09-06,Delivered,UPI,172.73
O12919,C0063,E102,2025-11-06,2025-11-08,Delivered,UPI,15.82
O12920,C0122,E109,2025-09-13,2025-09-16,Delivered,Cash,55.71
O12921,C0139,E104,2024-06-13,2024-06-16,Delivered,UPI,366.24
O12922,C0130,E104,2024-06-22,2024-06-25,Delivered,UPI,158.31
O12923,C0021,E107,2025-01-10,2025-01-11,Returned,Bank Transfer,24001.28
O12924,C0028,E101,2025-07-18,2025-07-20,Cancelled,UPI,0.0
O12925,C0004,E100,2024-02-08,2024-02-13,Returned,UPI,7564.94
O12926,C0118,E109,2025-05-25,2025-05-30,Delivered,Cash,342.92
O12927,C0066,E101,2025-04-27,2025-04-30,Delivered,UPI,953.12
O12928,C0096,E105,2024-06-17,2024-06-19,Delivered,UPI,18.57
O12929,C0086,E109,2025-05-17,2025-05-22,Returned,UPI,550.0
O12930,C0116,E108,2025-11-14,2025-11-19,Delivered,Cash,1693.36
O12931,C0136,E105,2024-02-10,2024-02-11,Delivered,UPI,307.16
O12932,C0037,E100,2024-08-27,2024-09-01,Delivered,UPI,11435.18
O12933,C0149,E104,2024-11-13,2024-11-16,Returned,UPI,52.08
O12934,C0031,E107,2025-10-18,2025-10-21,Delivered,Bank Transfer,13528.71
O12935,C0132,E100,2025-11-29,2025-12-01,Delivered,UPI,1261.8
O12936,C0080,E100,2024-11-16,2024-11-19,Delivered,Cash,428.31
O12937,C0040,E104,2025-06-29,2025-06-30,Delivered,Cash,13246.03
O12938,C0134,E106,2025-01-27,2025-01-29,Delivered,UPI,1471.86
O12939,C0133,E107,2025-02-01,2025-02-06,Delivered,UPI,1675.17
O12940,C0140,E107,2024-07-22,2024-07-23,Delivered,UPI,62.59
O12941,C0048,E107,2024-06-08,2024-06-12,Delivered,UPI,1624.63
O12942,C0060,E100,2024-07-31,2024-08-02,Delivered,Cash,1618.4
O12943,C0143,E103,2025-02-17,2025-02-22,Delivered,UPI,416.88
O12944,C0135,E109,2024-01-26,2024-01-28,Delivered,Cash,1732.88
O12945,C0073,E109,2025-10-23,2025-10-27,Delivered,UPI,398.35
O12946,C0149,E101,2024-05-02,2024-05-03,Returned,Cash,795.73
O12947,C0043,E108,2024-06-10,2024-06-14,Delivered,Bank Transfer,7191.13
O12948,C0129,E101,2025-01-15,2025-01-17,Delivered,UPI,919.45
O12949,C0106,E108,2025-06-04,2025-06-06,Delivered,UPI,99.34
O12950,C0021,E101,2024-03-23,2024-03-26,Delivered,Bank Transfer,4050.89
O12951,C0122,E107,2024-08-25,2024-08-27,Delivered,Cash,377.28
O12952,C0043,E104,2025-12-03,2025-12-05,Delivered,Credit Terms,12098.46
O12953,C0140,E106,2024-07-09,2024-07-11,Delivered,Cash,139.67
O12954,C0120,E107,2024-08-21,2024-08-25,Returned,Cheque,878.54
O12955,C0142,E106,2025-09-08,2025-09-11,Delivered,UPI,187.38
O12956,C0138,E104,2024-02-13,2024-02-18,Delivered,Bank Transfer,626.21
O12957,C0111,E109,2024-11-30,2024-12-02,Delivered,UPI,34.3
O12958,C0020,E105,2024-10-05,2024-10-08,Delivered,Credit Terms,-4100.07
O12959,C0135,E107,2024-08-24,2024-08-25,Returned,Cheque,214.2
O12960,C0112,E102,2024-07-29,2024-08-03,Delivered,Cash,402.78
O12961,C0027,E106,2024-03-19,2024-03-24,Cancelled,Cheque,0.0
O12962,C0124,E107,2024-08-23,2024-08-26,Delivered,UPI,210.54
O12963,C0057,E102,2024-02-07,2024-02-09,Delivered,UPI,227.74
O12964,C0057,E103,2025-07-25,2025-07-30,Delivered,Bank Transfer,22.48
O12965,C0025,E100,2024-10-17,2024-10-22,Delivered,Credit Terms,1922.17
O12966,C0117,E103,2024-11-16,2024-11-19,Delivered,Bank Transfer,155.56
O12967,C0014,E105,2025-10-14,2025-10-18,Returned,Bank Transfer,5560.04
O12968,C0122,E104,2025-05-03,2025-05-06,Delivered,UPI,508.06
O12969,C0073,E109,2024-01-07,2024-01-10,Delivered,Cash,341.85
O12970,C0118,E102,2025-11-16,2025-11-17,Delivered,Cash,2403.18
O12971,C0055,E101,2024-06-21,2024-06-22,Returned,Cash,244.05
O12972,C0103,E105,2024-04-02,2024-04-04,Delivered,UPI,130.02
O12973,C0113,E107,2025-07-14,2025-07-18,Delivered,Cash,573.2
O12974,C0021,E107,2024-12-31,2025-01-02,Cancelled,UPI,0.0
O12975,C0121,E106,2024-11-10,2024-11-14,Returned,Cash,1875.6
O12976,C0034,E105,2024-06-28,2024-06-30,Delivered,Bank Transfer,18987.19
O12977,C0073,E104,2025-02-09,2025-02-10,Delivered,Cash,875.44
O12978,C0114,E106,2024-07-19,2024-07-22,Delivered,Bank Transfer,1955.77
O12979,C0034,E100,2025-10-19,2025-10-23,Delivered,UPI,5433.6
O12980,C0118,E107,2024-06-07,2024-06-11,Delivered,Cash,290.4
O12981,C0039,E107,2025-10-08,2025-10-12,Delivered,Bank Transfer,1194.89
O12982,C0044,E105,2025-02-20,2025-02-23,Delivered,Cash,8345.49
O12983,C0012,E104,2025-09-03,2025-09-05,Delivered,Bank Transfer,10743.6
O12984,C0087,E106,2025-06-06,2025-06-09,Delivered,UPI,949.26
O12985,C0139,E100,2025-05-27,2025-05-28,Delivered,UPI,624.34
O12986,C0011,E101,2024-08-31,2024-09-03,Delivered,Cheque,3614.61
O12987,C0039,E103,2024-06-19,2024-06-21,Delivered,Cheque,15678.02
O12988,C0116,E105,2024-06-05,2024-06-06,Delivered,UPI,1637.64
O12989,C0056,E105,2025-09-20,2025-09-22,Delivered,Cash,64.79
O12990,C0054,E104,2025-08-28,2025-08-31,Delivered,UPI,391.67
O12991,C0017,E104,2024-11-14,2024-11-18,Delivered,UPI,17421.22
O12992,C0071,E106,2024-04-17,2024-04-18,Delivered,Cash,667.17
O12993,C0053,E103,2024-10-06,2024-10-10,Delivered,UPI,421.32
O12994,C0067,E104,2025-04-09,2025-04-14,Delivered,Cash,1603.06
O12995,C0114,E102,2024-11-23,2024-11-24,Returned,UPI,479.66
O12996,C0008,E103,2025-07-24,2025-07-27,Delivered,UPI,9474.81
O12997,C0124,E109,2025-12-28,2026-01-02,Cancelled,UPI,0.0
O12998,C0013,E105,2024-05-23,2024-05-27,Delivered,Credit Terms,14676.4
O12999,C0082,E105,2024-11-27,2024-12-01,Returned,Cash,368.95
O13000,C0062,E106,2024-11-08,2024-11-09,Delivered,UPI,788.22
O13001,C0105,E102,2024-08-14,2024-08-16,Cancelled,Bank Transfer,0.0
O13002,C0098,E107,2024-05-28,2024-05-30,Delivered,UPI,870.37
O13003,C0093,E103,2024-02-26,2024-03-02,Delivered,Cash,152.32
O13004,C0103,E100,2025-10-10,2025-10-11,Returned,Cash,237.3
O13005,C0022,E105,2024-10-31,2024-11-05,Delivered,Credit Terms,15066.97
O13006,C0052,E102,2024-12-28,2024-12-31,Delivered,UPI,826.84
O13007,C0009,E104,2025-10-29,2025-10-30,Delivered,Bank Transfer,14492.87
O13008,C0023,E109,2025-07-21,2025-07-22,Delivered,Bank Transfer,9521.56
O13009,C0139,E103,2024-04-16,2024-04-17,Delivered,UPI,702.79
O13010,C0075,E108,2025-02-25,2025-03-01,Delivered,Cheque,59.88
O13011,C0093,E108,2024-11-15,2024-11-19,Delivered,Cheque,1066.53
O13012,C0020,E109,2025-08-08,2025-08-10,Delivered,Cheque,20543.13
O13013,C0143,E102,2025-06-13,2025-06-14,Returned,UPI,133.0
O13014,C0017,E107,2025-05-23,2025-05-25,Delivered,Credit Terms,3573.24
O13015,C0048,E107,2024-09-10,2024-09-12,Returned,Bank Transfer,135.72
O13016,C0028,,2025-08-14,2025-08-19,Returned,Bank Transfer,5218.09
O13017,C0100,E109,2024-02-15,2024-02-18,Delivered,UPI,172.9
O13018,C0054,E106,2024-05-04,2024-05-09,Returned,Cash,382.6
O13019,C0064,E103,2024-09-07,2024-09-12,Delivered,Cheque,1477.56
O13020,C0083,E105,2024-03-07,2024-03-09,Returned,UPI,169.89
O13021,C0048,E100,2024-06-19,2024-06-23,Delivered,UPI,430.12
O13022,C0123,E100,2025-09-04,2025-09-07,Delivered,UPI,975.24
O13023,C0124,E108,2025-11-19,2025-11-20,Delivered,UPI,56.2
O13024,C0140,E104,2024-08-14,2024-08-18,Delivered,UPI,397.63
O13025,C0100,E107,2024-07-10,2024-07-11,Delivered,Bank Transfer,224.61
O13026,C0059,E106,2024-07-24,2024-07-28,Delivered,Cash,1486.17
O13027,C0009,E108,2024-07-22,2024-07-24,Delivered,Cheque,7607.61
O13028,C0080,E105,2024-02-01,2024-02-04,Delivered,UPI,1555.72
O13029,C0004,E101,2025-11-05,2025-11-08,Returned,Credit Terms,7040.27
O13030,C0018,E107,2024-06-06,2024-06-11,Cancelled,Bank Transfer,0.0
O13031,C0147,E103,2024-10-31,2024-11-01,Delivered,UPI,466.72
O13032,C0042,E103,2024-01-09,2024-01-14,Delivered,Credit Terms,20567.77
O13033,C0017,E108,2025-09-21,2025-09-26,Delivered,UPI,13906.64
O13034,C0075,E102,2025-06-17,2025-06-21,Cancelled,UPI,0.0
O13035,C0059,E104,2025-11-18,2025-11-23,Returned,UPI,916.07
O13036,C0109,E103,2025-07-25,2025-07-30,Delivered,Cash,359.58
O13037,C0110,E108,2024-08-22,2024-08-27,Delivered,Cash,2192.12
O13038,C0123,E108,2024-06-27,2024-06-29,Delivered,Cash,2283.6
O13039,C0145,E109,2025-05-27,2025-05-29,Delivered,Cash,240.17
O13040,C0009,E107,2024-09-25,2024-09-28,Delivered,Bank Transfer,3590.51
O13041,C0010,E105,2025-02-26,2025-02-27,Delivered,Bank Transfer,9187.77
O13042,C0008,E100,2024-01-06,2024-01-08,Returned,Credit Terms,9820.45
O13043,C0017,E108,2024-02-23,2024-02-25,Returned,UPI,3581.44
O13044,C0069,E104,2025-01-30,2025-02-01,Delivered,UPI,1327.36
O13045,C0038,E105,2025-02-26,2025-03-03,Delivered,Cash,6679.26
O13046,C0036,E108,2025-06-30,2025-07-03,Delivered,Credit Terms,6248.0
O13047,C0108,E107,2024-04-17,2024-04-22,Delivered,Cash,106.25
O13048,C0138,E104,2025-01-11,2025-01-15,Delivered,Cash,161.4
O13049,C0139,E104,2024-05-25,2024-05-30,Cancelled,Cheque,0.0
O13050,C0113,E109,2024-03-21,2024-03-23,Delivered,UPI,251.61
O13051,C0060,E100,2024-10-25,2024-10-30,Delivered,Cash,740.16
O13052,C0078,E106,2024-05-06,2024-05-11,Delivered,UPI,649.77
O13053,C0046,E102,2024-06-11,2024-06-12,Delivered,UPI,269.9
O13054,C0133,E103,2024-08-25,2024-08-27,Delivered,Cash,1086.38
O13055,C0007,E108,2024-07-06,2024-07-09,Delivered,UPI,8377.83
O13056,C0032,E101,2024-03-16,2024-03-20,Delivered,Credit Terms,9708.93
O13057,C0134,E106,2024-03-18,2024-03-22,Delivered,Cash,1234.33
O13058,C0097,E102,2024-05-25,2024-05-29,Delivered,Cash,694.39
O13059,C0008,E100,2024-02-13,2024-02-18,Delivered,Bank Transfer,6481.2
O13060,C0050,E101,2025-04-13,2025-04-15,Cancelled,Bank Transfer,0.0
O13061,C0016,E102,2024-07-30,2024-08-01,Delivered,Cash,4442.74
O13062,C0128,E101,2024-07-24,2024-07-27,Delivered,UPI,155.85
O13063,C0148,E106,2024-09-05,2024-09-06,Delivered,UPI,242.44
O13064,C0103,E106,2025-05-06,2025-05-11,Delivered,UPI,1507.02
O13065,C0097,E103,2025-09-29,2025-09-30,Delivered,UPI,103.86
O13066,C0088,E101,2025-07-06,2025-07-08,Delivered,Cash,211.7
O13067,C0147,E107,2025-06-15,2025-06-19,Delivered,UPI,1070.11
O13068,C0111,E108,2024-12-17,2024-12-22,Delivered,UPI,910.12
O13069,C0050,E102,2025-05-25,2025-05-26,Cancelled,UPI,0.0
O13070,C0114,E108,2025-02-14,2025-02-17,Returned,Cheque,1425.82
O13071,C0082,E107,2024-06-08,2024-06-13,Delivered,UPI,1091.4
O13072,C0110,E103,2024-06-03,2024-06-07,Delivered,UPI,131.71
O13073,C0044,E106,2024-08-07,2024-08-09,Returned,Credit Terms,9089.55
O13074,C0020,E101,2025-10-25,2025-10-27,Cancelled,Cash,0.0
O13075,C0085,E105,2025-02-09,2025-02-13,Delivered,UPI,441.09
O13076,C0080,E104,2025-06-19,2025-06-24,Delivered,UPI,611.03
O13077,C0047,E101,2024-09-14,2024-09-16,Delivered,Cash,215.9
O13078,C0072,E107,2024-10-23,2024-10-26,Delivered,Cash,215.04
O13079,C0140,E107,2024-04-13,2024-04-15,Delivered,UPI,554.29
O13080,C0041,E109,2024-05-11,2024-05-12,Delivered,Bank Transfer,5105.62
O13081,C0132,E102,2025-09-02,2025-09-07,Delivered,UPI,339.96
O13082,C0020,E102,2025-03-14,2025-03-17,Returned,Cash,10507.99
O13083,C0052,E107,2024-09-08,2024-09-10,Delivered,Cheque,892.81
